time	Abdomen Tapping	Approach	Female Attack	Freezing	Grooming	Leg Showcase	Mounted	Orientation	Pedipalp Insertion	Pedipalp Showcase	Random Locomotion	Retreat	Vibration interaction
936.69	0	1	0	1	0	0	0	0	0	0	0	0	0
936.7	0	1	0	1	0	0	0	0	0	0	0	0	0
936.71	0	1	0	1	0	0	0	0	0	0	0	0	0
936.72	0	1	0	1	0	0	0	0	0	0	0	0	0
936.73	0	1	0	1	0	0	0	0	0	0	0	0	0
936.74	0	1	0	1	0	0	0	0	0	0	0	0	0
936.75	0	1	0	1	0	0	0	0	0	0	0	0	0
936.76	0	1	0	1	0	0	0	0	0	0	0	0	0
936.77	0	1	0	1	0	0	0	0	0	0	0	0	0
936.78	0	1	0	1	0	0	0	0	0	0	0	0	0
936.79	0	1	0	1	0	0	0	0	0	0	0	0	0
936.8	0	1	0	1	0	0	0	0	0	0	0	0	0
936.81	0	1	0	1	0	0	0	0	0	0	0	0	0
936.82	0	1	0	1	0	0	0	0	0	0	0	0	0
936.83	0	1	0	1	0	0	0	0	0	0	0	0	0
936.84	0	1	0	1	0	0	0	0	0	0	0	0	0
936.85	0	1	0	1	0	0	0	0	0	0	0	0	0
936.86	0	1	0	1	0	0	0	0	0	0	0	0	0
936.87	0	1	0	1	0	0	0	0	0	0	0	0	0
936.88	0	1	0	1	0	0	0	0	0	0	0	0	0
936.89	0	1	0	1	0	0	0	0	0	0	0	0	0
936.9	0	1	0	1	0	0	0	0	0	0	0	0	0
936.91	0	1	0	1	0	0	0	0	0	0	0	0	0
936.92	0	1	0	1	0	0	0	0	0	0	0	0	0
936.93	0	1	0	1	0	0	0	0	0	0	0	0	0
936.94	0	1	0	1	0	0	0	0	0	0	0	0	0
936.95	0	1	0	1	0	0	0	0	0	0	0	0	0
936.96	0	1	0	1	0	0	0	0	0	0	0	0	0
936.97	0	1	0	1	0	0	0	0	0	0	0	0	0
936.98	0	1	0	1	0	0	0	0	0	0	0	0	0
936.99	0	1	0	1	0	0	0	0	0	0	0	0	0
937.0	0	1	0	1	0	0	0	0	0	0	0	0	0
937.01	0	1	0	1	0	0	0	0	0	0	0	0	0
937.02	0	1	0	1	0	0	0	0	0	0	0	0	0
937.03	0	1	0	1	0	0	0	0	0	0	0	0	0
937.04	0	1	0	1	0	0	0	0	0	0	0	0	0
937.05	0	1	0	1	0	0	0	0	0	0	0	0	0
937.06	0	1	0	1	0	0	0	0	0	0	0	0	0
937.07	0	1	0	1	0	0	0	0	0	0	0	0	0
937.08	0	1	0	1	0	0	0	0	0	0	0	0	0
937.09	0	1	0	1	0	0	0	0	0	0	0	0	0
937.1	0	1	0	1	0	0	0	0	0	0	0	0	0
937.11	0	1	0	1	0	0	0	0	0	0	0	0	0
937.12	0	1	0	1	0	0	0	0	0	0	0	0	0
937.13	0	1	0	1	0	0	0	0	0	0	0	0	0
937.14	0	1	0	1	0	0	0	0	0	0	0	0	0
937.15	0	1	0	1	0	0	0	0	0	0	0	0	0
937.16	0	1	0	1	0	0	0	0	0	0	0	0	0
937.17	0	1	0	1	0	0	0	0	0	0	0	0	0
937.18	0	1	0	1	0	0	0	0	0	0	0	0	0
937.19	0	1	0	1	0	0	0	0	0	0	0	0	0
937.2	0	1	0	1	0	0	0	0	0	0	0	0	0
937.21	0	1	0	1	0	0	0	0	0	0	0	0	0
937.22	0	1	0	1	0	0	0	0	0	0	0	0	0
937.23	0	1	0	1	0	0	0	0	0	0	0	0	0
937.24	0	1	0	1	0	0	0	0	0	0	0	0	0
937.25	0	1	0	1	0	0	0	0	0	0	0	0	0
937.26	0	1	0	1	0	0	0	0	0	0	0	0	0
937.27	0	1	0	1	0	0	0	0	0	0	0	0	0
937.28	0	1	0	1	0	0	0	0	0	0	0	0	0
937.29	0	1	0	1	0	0	0	0	0	0	0	0	0
937.3	0	1	0	1	0	0	0	0	0	0	0	0	0
937.31	0	1	0	1	0	0	0	0	0	0	0	0	0
937.32	0	1	0	1	0	0	0	0	0	0	0	0	0
937.33	0	1	0	1	0	0	0	0	0	0	0	0	0
937.34	0	1	0	1	0	0	0	0	0	0	0	0	0
937.35	0	1	0	1	0	0	0	0	0	0	0	0	0
937.36	0	1	0	1	0	0	0	0	0	0	0	0	0
937.37	0	1	0	1	0	0	0	0	0	0	0	0	0
937.38	0	1	0	1	0	0	0	0	0	0	0	0	0
937.39	0	1	0	1	0	0	0	0	0	0	0	0	0
937.4	0	1	0	1	0	0	0	0	0	0	0	0	0
937.41	0	1	0	1	0	0	0	0	0	0	0	0	0
937.42	0	1	0	1	0	0	0	0	0	0	0	0	0
937.43	0	1	0	1	0	0	0	0	0	0	0	0	0
937.44	0	1	0	1	0	0	0	0	0	0	0	0	0
937.45	0	1	0	1	0	0	0	0	0	0	0	0	0
937.46	0	1	0	1	0	0	0	0	0	0	0	0	0
937.47	0	1	0	1	0	0	0	0	0	0	0	0	0
937.48	0	1	0	1	0	0	0	0	0	0	0	0	0
937.49	0	1	0	1	0	0	0	0	0	0	0	0	0
937.5	0	1	0	1	0	0	0	0	0	0	0	0	0
937.51	0	1	0	1	0	0	0	0	0	0	0	0	0
937.52	0	1	0	1	0	0	0	0	0	0	0	0	0
937.53	0	1	0	1	0	0	0	0	0	0	0	0	0
937.54	0	1	0	1	0	0	0	0	0	0	0	0	0
937.55	0	1	0	1	0	0	0	0	0	0	0	0	0
937.56	0	1	0	1	0	0	0	0	0	0	0	0	0
937.57	0	1	0	1	0	0	0	0	0	0	0	0	0
937.58	0	1	0	1	0	0	0	0	0	0	0	0	0
937.59	0	1	0	1	0	0	0	0	0	0	0	0	0
937.6	0	1	0	1	0	0	0	0	0	0	0	0	0
937.61	0	1	0	1	0	0	0	0	0	0	0	0	0
937.62	0	1	0	1	0	0	0	0	0	0	0	0	0
937.63	0	1	0	1	0	0	0	0	0	0	0	0	0
937.64	0	1	0	1	0	0	0	0	0	0	0	0	0
937.65	0	1	0	1	0	0	0	0	0	0	0	0	0
937.66	0	1	0	1	0	0	0	0	0	0	0	0	0
937.67	0	1	0	1	0	0	0	0	0	0	0	0	0
937.68	0	1	0	1	0	0	0	0	0	0	0	0	0
937.69	0	1	0	1	0	0	0	0	0	0	0	0	0
937.7	0	1	0	1	0	0	0	0	0	0	0	0	0
937.71	0	1	0	1	0	0	0	0	0	0	0	0	0
937.72	0	1	0	1	0	0	0	0	0	0	0	0	0
937.73	0	1	0	1	0	0	0	0	0	0	0	0	0
937.74	0	1	0	1	0	0	0	0	0	0	0	0	0
937.75	0	1	0	1	0	0	0	0	0	0	0	0	0
937.76	0	1	0	1	0	0	0	0	0	0	0	0	0
937.77	0	1	0	1	0	0	0	0	0	0	0	0	0
937.78	0	1	0	1	0	0	0	0	0	0	0	0	0
937.79	0	1	0	1	0	0	0	0	0	0	0	0	0
937.8	0	1	0	1	0	0	0	0	0	0	0	0	0
937.81	0	1	0	1	0	0	0	0	0	0	0	0	0
937.82	0	1	0	1	0	0	0	0	0	0	0	0	0
937.83	0	1	0	1	0	0	0	0	0	0	0	0	0
937.84	0	1	0	1	0	0	0	0	0	0	0	0	0
937.85	0	1	0	1	0	0	0	0	0	0	0	0	0
937.86	0	1	0	1	0	0	0	0	0	0	0	0	0
937.87	0	1	0	1	0	0	0	0	0	0	0	0	0
937.88	0	1	0	1	0	0	0	0	0	0	0	0	0
937.89	0	1	0	1	0	0	0	0	0	0	0	0	0
937.9	0	1	0	1	0	0	0	0	0	0	0	0	0
937.91	0	1	0	1	0	0	0	0	0	0	0	0	0
937.92	0	1	0	1	0	0	0	0	0	0	0	0	0
937.93	0	1	0	1	0	0	0	0	0	0	0	0	0
937.94	0	1	0	1	0	0	0	0	0	0	0	0	0
937.95	0	1	0	1	0	0	0	0	0	0	0	0	0
937.96	0	1	0	1	0	0	0	0	0	0	0	0	0
937.97	0	1	0	1	0	0	0	0	0	0	0	0	0
937.98	0	1	0	1	0	0	0	0	0	0	0	0	0
937.99	0	1	0	1	0	0	0	0	0	0	0	0	0
938.0	0	1	0	1	0	0	0	0	0	0	0	0	0
938.01	0	1	0	1	0	0	0	0	0	0	0	0	0
938.02	0	1	0	1	0	0	0	0	0	0	0	0	0
938.03	0	1	0	1	0	0	0	0	0	0	0	0	0
938.04	0	1	0	1	0	0	0	0	0	0	0	0	0
938.05	0	1	0	1	0	0	0	0	0	0	0	0	0
938.06	0	1	0	1	0	0	0	0	0	0	0	0	0
938.07	0	1	0	1	0	0	0	0	0	0	0	0	0
938.08	0	1	0	1	0	0	0	0	0	0	0	0	0
938.09	0	1	0	1	0	0	0	0	0	0	0	0	0
938.1	0	1	0	1	0	0	0	0	0	0	0	0	0
938.11	0	1	0	1	0	0	0	0	0	0	0	0	0
938.12	0	1	0	1	0	0	0	0	0	0	0	0	0
938.13	0	1	0	1	0	0	0	0	0	0	0	0	0
938.14	0	1	0	1	0	0	0	0	0	0	0	0	0
938.15	0	1	0	1	0	0	0	0	0	0	0	0	0
938.16	0	1	0	1	0	0	0	0	0	0	0	0	0
938.17	0	1	0	1	0	0	0	0	0	0	0	0	0
938.18	0	1	0	1	0	0	0	0	0	0	0	0	0
938.19	0	1	0	1	0	0	0	0	0	0	0	0	0
938.2	0	1	0	1	0	0	0	0	0	0	0	0	0
938.21	0	1	0	1	0	0	0	0	0	0	0	0	0
938.22	0	1	0	1	0	0	0	0	0	0	0	0	0
938.23	0	1	0	1	0	0	0	0	0	0	0	0	0
938.24	0	1	0	1	0	0	0	0	0	0	0	0	0
938.25	0	1	0	1	0	0	0	0	0	0	0	0	0
938.26	0	1	0	1	0	0	0	0	0	0	0	0	0
938.27	0	1	0	1	0	0	0	0	0	0	0	0	0
938.28	0	1	0	1	0	0	0	0	0	0	0	0	0
938.29	0	1	0	1	0	0	0	0	0	0	0	0	0
938.3	0	1	0	1	0	0	0	0	0	0	0	0	0
938.31	0	1	0	1	0	0	0	0	0	0	0	0	0
938.32	0	1	0	1	0	0	0	0	0	0	0	0	0
938.33	0	1	0	1	0	0	0	0	0	0	0	0	0
938.34	0	1	0	1	0	0	0	0	0	0	0	0	0
938.35	0	1	0	1	0	0	0	0	0	0	0	0	0
938.36	0	1	0	1	0	0	0	0	0	0	0	0	0
938.37	0	1	0	1	0	0	0	0	0	0	0	0	0
938.38	0	1	0	1	0	0	0	0	0	0	0	0	0
938.39	0	1	0	1	0	0	0	0	0	0	0	0	0
938.4	0	1	0	1	0	0	0	0	0	0	0	0	0
938.41	0	1	0	1	0	0	0	0	0	0	0	0	0
938.42	0	1	0	1	0	0	0	0	0	0	0	0	0
938.43	0	1	0	1	0	0	0	0	0	0	0	0	0
938.44	0	1	0	1	0	0	0	0	0	0	0	0	0
938.45	0	1	0	1	0	0	0	0	0	0	0	0	0
938.46	0	1	0	1	0	0	0	0	0	0	0	0	0
938.47	0	1	0	1	0	0	0	0	0	0	0	0	0
938.48	0	1	0	1	0	0	0	0	0	0	0	0	0
938.49	0	1	0	1	0	0	0	0	0	0	0	0	0
938.5	0	1	0	1	0	0	0	0	0	0	0	0	0
938.51	0	1	0	1	0	0	0	0	0	0	0	0	0
938.52	0	1	0	1	0	0	0	0	0	0	0	0	0
938.53	0	1	0	1	0	0	0	0	0	0	0	0	0
938.54	0	1	0	1	0	0	0	0	0	0	0	0	0
938.55	0	1	0	1	0	0	0	0	0	0	0	0	0
938.56	0	1	0	1	0	0	0	0	0	0	0	0	0
938.57	0	1	0	1	0	0	0	0	0	0	0	0	0
938.58	0	1	0	1	0	0	0	0	0	0	0	0	0
938.59	0	1	0	1	0	0	0	0	0	0	0	0	0
938.6	0	1	0	1	0	0	0	0	0	0	0	0	0
938.61	0	1	0	1	0	0	0	0	0	0	0	0	0
938.62	0	1	0	1	0	0	0	0	0	0	0	0	0
938.63	0	1	0	1	0	0	0	0	0	0	0	0	0
938.64	0	1	0	1	0	0	0	0	0	0	0	0	0
938.65	0	1	0	1	0	0	0	0	0	0	0	0	0
938.66	0	1	0	1	0	0	0	0	0	0	0	0	0
938.67	0	1	0	1	0	0	0	0	0	0	0	0	0
938.68	0	1	0	1	0	0	0	0	0	0	0	0	0
938.69	0	1	0	1	0	0	0	0	0	0	0	0	0
938.7	0	1	0	1	0	0	0	0	0	0	0	0	0
938.71	0	1	0	1	0	0	0	0	0	0	0	0	0
938.72	0	1	0	1	0	0	0	0	0	0	0	0	0
938.73	0	1	0	1	0	0	0	0	0	0	0	0	0
938.74	0	1	0	1	0	0	0	0	0	0	0	0	0
938.75	0	1	0	1	0	0	0	0	0	0	0	0	0
938.76	0	1	0	1	0	0	0	0	0	0	0	0	0
938.77	0	1	0	1	0	0	0	0	0	0	0	0	0
938.78	0	1	0	1	0	0	0	0	0	0	0	0	0
938.79	0	1	0	1	0	0	0	0	0	0	0	0	0
938.8	0	1	0	1	0	0	0	0	0	0	0	0	0
938.81	0	1	0	1	0	0	0	0	0	0	0	0	0
938.82	0	1	0	1	0	0	0	0	0	0	0	0	0
938.83	0	1	0	1	0	0	0	0	0	0	0	0	0
938.84	0	1	0	1	0	0	0	0	0	0	0	0	0
938.85	0	1	0	1	0	0	0	0	0	0	0	0	0
938.86	0	1	0	1	0	0	0	0	0	0	0	0	0
938.87	0	1	0	1	0	0	0	0	0	0	0	0	0
938.88	0	1	0	1	0	0	0	0	0	0	0	0	0
938.89	0	1	0	1	0	0	0	0	0	0	0	0	0
938.9	0	1	0	1	0	0	0	0	0	0	0	0	0
938.91	0	1	0	1	0	0	0	0	0	0	0	0	0
938.92	0	1	0	1	0	0	0	0	0	0	0	0	0
938.93	0	1	0	1	0	0	0	0	0	0	0	0	0
938.94	0	1	0	1	0	0	0	0	0	0	0	0	0
938.95	0	1	0	1	0	0	0	0	0	0	0	0	0
938.96	0	1	0	1	0	0	0	0	0	0	0	0	0
938.97	0	1	0	1	0	0	0	0	0	0	0	0	0
938.98	0	1	0	1	0	0	0	0	0	0	0	0	0
938.99	0	1	0	1	0	0	0	0	0	0	0	0	0
939.0	0	1	0	1	0	0	0	0	0	0	0	0	0
939.01	0	1	0	1	0	0	0	0	0	0	0	0	0
939.02	0	1	0	1	0	0	0	0	0	0	0	0	0
939.03	0	1	0	1	0	0	0	0	0	0	0	0	0
939.04	0	1	0	1	0	0	0	0	0	0	0	0	0
939.05	0	1	0	1	0	0	0	0	0	0	0	0	0
939.06	0	1	0	1	0	0	0	0	0	0	0	0	0
939.07	0	1	0	1	0	0	0	0	0	0	0	0	0
939.08	0	1	0	1	0	0	0	0	0	0	0	0	0
939.09	0	1	0	1	0	0	0	0	0	0	0	0	0
939.1	0	1	0	1	0	0	0	0	0	0	0	0	0
939.11	0	1	0	1	0	0	0	0	0	0	0	0	0
939.12	0	1	0	1	0	0	0	0	0	0	0	0	0
939.13	0	1	0	1	0	0	0	0	0	0	0	0	0
939.14	0	1	0	1	0	0	0	0	0	0	0	0	0
939.15	0	1	0	1	0	0	0	0	0	0	0	0	0
939.16	0	1	0	1	0	0	0	0	0	0	0	0	0
939.17	0	1	0	1	0	0	0	0	0	0	0	0	0
939.18	0	1	0	1	0	0	0	0	0	0	0	0	0
939.19	0	1	0	1	0	0	0	0	0	0	0	0	0
939.2	0	1	0	1	0	0	0	0	0	0	0	0	0
939.21	0	1	0	1	0	0	0	0	0	0	0	0	0
939.22	0	1	0	1	0	0	0	0	0	0	0	0	0
939.23	0	1	0	1	0	0	0	0	0	0	0	0	0
939.24	0	1	0	1	0	0	0	0	0	0	0	0	0
939.25	0	1	0	1	0	0	0	0	0	0	0	0	0
939.26	0	1	0	1	0	0	0	0	0	0	0	0	0
939.27	0	1	0	1	0	0	0	0	0	0	0	0	0
939.28	0	1	0	1	0	0	0	0	0	0	0	0	0
939.29	0	1	0	1	0	0	0	0	0	0	0	0	0
939.3	0	1	0	1	0	0	0	0	0	0	0	0	0
939.31	0	1	0	1	0	0	0	0	0	0	0	0	0
939.32	0	1	0	1	0	0	0	0	0	0	0	0	0
939.33	0	1	0	1	0	0	0	0	0	0	0	0	0
939.34	0	1	0	1	0	0	0	0	0	0	0	0	0
939.35	0	1	0	1	0	0	0	0	0	0	0	0	0
939.36	0	1	0	1	0	0	0	0	0	0	0	0	0
939.37	0	1	0	1	0	0	0	0	0	0	0	0	0
939.38	0	1	0	1	0	0	0	0	0	0	0	0	0
939.39	0	1	0	1	0	0	0	0	0	0	0	0	0
939.4	0	1	0	1	0	0	0	0	0	0	0	0	0
939.41	0	1	0	1	0	0	0	0	0	0	0	0	0
939.42	0	1	0	1	0	0	0	0	0	0	0	0	0
939.43	0	1	0	1	0	0	0	0	0	0	0	0	0
939.44	0	1	0	1	0	0	0	0	0	0	0	0	0
939.45	0	1	0	1	0	0	0	0	0	0	0	0	0
939.46	0	1	0	1	0	0	0	0	0	0	0	0	0
939.47	0	1	0	1	0	0	0	0	0	0	0	0	0
939.48	0	1	0	1	0	0	0	0	0	0	0	0	0
939.49	0	1	0	1	0	0	0	0	0	0	0	0	0
939.5	0	1	0	1	0	0	0	0	0	0	0	0	0
939.51	0	1	0	1	0	0	0	0	0	0	0	0	0
939.52	0	1	0	1	0	0	0	0	0	0	0	0	0
939.53	0	1	0	1	0	0	0	0	0	0	0	0	0
939.54	0	1	0	1	0	0	0	0	0	0	0	0	0
939.55	0	1	0	1	0	0	0	0	0	0	0	0	0
939.56	0	1	0	1	0	0	0	0	0	0	0	0	0
939.57	0	1	0	1	0	0	0	0	0	0	0	0	0
939.58	0	1	0	1	0	0	0	0	0	0	0	0	0
939.59	0	1	0	1	0	0	0	0	0	0	0	0	0
939.6	0	1	0	1	0	0	0	0	0	0	0	0	0
939.61	0	1	0	1	0	0	0	0	0	0	0	0	0
939.62	0	1	0	1	0	0	0	0	0	0	0	0	0
939.63	0	1	0	1	0	0	0	0	0	0	0	0	0
939.64	0	1	0	1	0	0	0	0	0	0	0	0	0
939.65	0	1	0	1	0	0	0	0	0	0	0	0	0
939.66	0	1	0	1	0	0	0	0	0	0	0	0	0
939.67	0	1	0	1	0	0	0	0	0	0	0	0	0
939.68	0	1	0	1	0	0	0	0	0	0	0	0	0
939.69	0	1	0	1	0	0	0	0	0	0	0	0	0
939.7	0	1	0	1	0	0	0	0	0	0	0	0	0
939.71	0	1	0	1	0	0	0	0	0	0	0	0	0
939.72	0	1	0	1	0	0	0	0	0	0	0	0	0
939.73	0	1	0	1	0	0	0	0	0	0	0	0	0
939.74	0	1	0	1	0	0	0	0	0	0	0	0	0
939.75	0	1	0	1	0	0	0	0	0	0	0	0	0
939.76	0	1	0	1	0	0	0	0	0	0	0	0	0
939.77	0	1	0	1	0	0	0	0	0	0	0	0	0
939.78	0	1	0	1	0	0	0	0	0	0	0	0	0
939.79	0	1	0	1	0	0	0	0	0	0	0	0	0
939.8	0	1	0	1	0	0	0	0	0	0	0	0	0
939.81	0	1	0	1	0	0	0	0	0	0	0	0	0
939.82	0	1	0	1	0	0	0	0	0	0	0	0	0
939.83	0	1	0	1	0	0	0	0	0	0	0	0	0
939.84	0	1	0	1	0	0	0	0	0	0	0	0	0
939.85	0	1	0	1	0	0	0	0	0	0	0	0	0
939.86	0	1	0	1	0	0	0	0	0	0	0	0	0
939.87	0	1	0	1	0	0	0	0	0	0	0	0	0
939.88	0	1	0	1	0	0	0	0	0	0	0	0	0
939.89	0	1	0	1	0	0	0	0	0	0	0	0	0
939.9	0	1	0	1	0	0	0	0	0	0	0	0	0
939.91	0	1	0	1	0	0	0	0	0	0	0	0	0
939.92	0	1	0	1	0	0	0	0	0	0	0	0	0
939.93	0	1	0	1	0	0	0	0	0	0	0	0	0
939.94	0	1	0	1	0	0	0	0	0	0	0	0	0
939.95	0	1	0	1	0	0	0	0	0	0	0	0	0
939.96	0	1	0	1	0	0	0	0	0	0	0	0	0
939.97	0	1	0	1	0	0	0	0	0	0	0	0	0
939.98	0	1	0	1	0	0	0	0	0	0	0	0	0
939.99	0	1	0	1	0	0	0	0	0	0	0	0	0
940.0	0	1	0	1	0	0	0	0	0	0	0	0	0
940.01	0	1	0	1	0	0	0	0	0	0	0	0	0
940.02	0	1	0	1	0	0	0	0	0	0	0	0	0
940.03	0	1	0	1	0	0	0	0	0	0	0	0	0
940.04	0	1	0	1	0	0	0	0	0	0	0	0	0
940.05	0	1	0	1	0	0	0	0	0	0	0	0	0
940.06	0	1	0	1	0	0	0	0	0	0	0	0	0
940.07	0	1	0	1	0	0	0	0	0	0	0	0	0
940.08	0	1	0	1	0	0	0	0	0	0	0	0	0
940.09	0	1	0	1	0	0	0	0	0	0	0	0	0
940.1	0	1	0	1	0	0	0	0	0	0	0	0	0
940.11	0	1	0	1	0	0	0	0	0	0	0	0	0
940.12	0	1	0	1	0	0	0	0	0	0	0	0	0
940.13	0	1	0	1	0	0	0	0	0	0	0	0	0
940.14	0	1	0	1	0	0	0	0	0	0	0	0	0
940.15	0	1	0	1	0	0	0	0	0	0	0	0	0
940.16	0	1	0	1	0	0	0	0	0	0	0	0	0
940.17	0	1	0	1	0	0	0	0	0	0	0	0	0
940.18	0	1	0	1	0	0	0	0	0	0	0	0	0
940.19	0	1	0	1	0	0	0	0	0	0	0	0	0
940.2	0	1	0	1	0	0	0	0	0	0	0	0	0
940.21	0	1	0	1	0	0	0	0	0	0	0	0	0
940.22	0	1	0	1	0	0	0	0	0	0	0	0	0
940.23	0	1	0	1	0	0	0	0	0	0	0	0	0
940.24	0	1	0	1	0	0	0	0	0	0	0	0	0
940.25	0	1	0	1	0	0	0	0	0	0	0	0	0
940.26	0	1	0	1	0	0	0	0	0	0	0	0	0
940.27	0	1	0	1	0	0	0	0	0	0	0	0	0
940.28	0	1	0	1	0	0	0	0	0	0	0	0	0
940.29	0	1	0	1	0	0	0	0	0	0	0	0	0
940.3	0	1	0	1	0	0	0	0	0	0	0	0	0
940.31	0	1	0	1	0	0	0	0	0	0	0	0	0
940.32	0	1	0	1	0	0	0	0	0	0	0	0	0
940.33	0	1	0	1	0	0	0	0	0	0	0	0	0
940.34	0	1	0	1	0	0	0	0	0	0	0	0	0
940.35	0	1	0	1	0	0	0	0	0	0	0	0	0
940.36	0	1	0	1	0	0	0	0	0	0	0	0	0
940.37	0	1	0	1	0	0	0	0	0	0	0	0	0
940.38	0	1	0	1	0	0	0	0	0	0	0	0	0
940.39	0	1	0	1	0	0	0	0	0	0	0	0	0
940.4	0	1	0	1	0	0	0	0	0	0	0	0	0
940.41	0	1	0	1	0	0	0	0	0	0	0	0	0
940.42	0	1	0	1	0	0	0	0	0	0	0	0	0
940.43	0	1	0	1	0	0	0	0	0	0	0	0	0
940.44	0	1	0	1	0	0	0	0	0	0	0	0	0
940.45	0	1	0	1	0	0	0	0	0	0	0	0	0
940.46	0	1	0	1	0	0	0	0	0	0	0	0	0
940.47	0	1	0	1	0	0	0	0	0	0	0	0	0
940.48	0	1	0	1	0	0	0	0	0	0	0	0	0
940.49	0	1	0	1	0	0	0	0	0	0	0	0	0
940.5	0	1	0	1	0	0	0	0	0	0	0	0	0
940.51	0	1	0	1	0	0	0	0	0	0	0	0	0
940.52	0	1	0	1	0	0	0	0	0	0	0	0	0
940.53	0	1	0	1	0	0	0	0	0	0	0	0	0
940.54	0	1	0	1	0	0	0	0	0	0	0	0	0
940.55	0	1	0	1	0	0	0	0	0	0	0	0	0
940.56	0	1	0	1	0	0	0	0	0	0	0	0	0
940.57	0	1	0	1	0	0	0	0	0	0	0	0	0
940.58	0	1	0	1	0	0	0	0	0	0	0	0	0
940.59	0	1	0	1	0	0	0	0	0	0	0	0	0
940.6	0	1	0	1	0	0	0	0	0	0	0	0	0
940.61	0	1	0	1	0	0	0	0	0	0	0	0	0
940.62	0	1	0	1	0	0	0	0	0	0	0	0	0
940.63	0	1	0	1	0	0	0	0	0	0	0	0	0
940.64	0	1	0	1	0	0	0	0	0	0	0	0	0
940.65	0	1	0	1	0	0	0	0	0	0	0	0	0
940.66	0	1	0	1	0	0	0	0	0	0	0	0	0
940.67	0	1	0	1	0	0	0	0	0	0	0	0	0
940.68	0	1	0	1	0	0	0	0	0	0	0	0	0
940.69	0	1	0	1	0	0	0	0	0	0	0	0	0
940.7	0	1	0	1	0	0	0	0	0	0	0	0	0
940.71	0	1	0	1	0	0	0	0	0	0	0	0	0
940.72	0	1	0	1	0	0	0	0	0	0	0	0	0
940.73	0	1	0	1	0	0	0	0	0	0	0	0	0
940.74	0	1	0	1	0	0	0	0	0	0	0	0	0
940.75	0	1	0	1	0	0	0	0	0	0	0	0	0
940.76	0	1	0	1	0	0	0	0	0	0	0	0	0
940.77	0	1	0	1	0	0	0	0	0	0	0	0	0
940.78	0	1	0	1	0	0	0	0	0	0	0	0	0
940.79	0	1	0	1	0	0	0	0	0	0	0	0	0
940.8	0	1	0	1	0	0	0	0	0	0	0	0	0
940.81	0	1	0	1	0	0	0	0	0	0	0	0	0
940.82	0	1	0	1	0	0	0	0	0	0	0	0	0
940.83	0	1	0	1	0	0	0	0	0	0	0	0	0
940.84	0	1	0	1	0	0	0	0	0	0	0	0	0
940.85	0	1	0	1	0	0	0	0	0	0	0	0	0
940.86	0	1	0	1	0	0	0	0	0	0	0	0	0
940.87	0	1	0	1	0	0	0	0	0	0	0	0	0
940.88	0	1	0	1	0	0	0	0	0	0	0	0	0
940.89	0	1	0	1	0	0	0	0	0	0	0	0	0
940.9	0	1	0	1	0	0	0	0	0	0	0	0	0
940.91	0	1	0	1	0	0	0	0	0	0	0	0	0
940.92	0	1	0	1	0	0	0	0	0	0	0	0	0
940.93	0	1	0	1	0	0	0	0	0	0	0	0	0
940.94	0	1	0	1	0	0	0	0	0	0	0	0	0
940.95	0	1	0	1	0	0	0	0	0	0	0	0	0
940.96	0	1	0	1	0	0	0	0	0	0	0	0	0
940.97	0	1	0	1	0	0	0	0	0	0	0	0	0
940.98	0	1	0	1	0	0	0	0	0	0	0	0	0
940.99	0	1	0	1	0	0	0	0	0	0	0	0	0
941.0	0	1	0	1	0	0	0	0	0	0	0	0	0
941.01	0	1	0	1	0	0	0	0	0	0	0	0	0
941.02	0	1	0	1	0	0	0	0	0	0	0	0	0
941.03	0	1	0	1	0	0	0	0	0	0	0	0	0
941.04	0	1	0	1	0	0	0	0	0	0	0	0	0
941.05	0	1	0	1	0	0	0	0	0	0	0	0	0
941.06	0	1	0	1	0	0	0	0	0	0	0	0	0
941.07	0	1	0	1	0	0	0	0	0	0	0	0	0
941.08	0	1	0	1	0	0	0	0	0	0	0	0	0
941.09	0	1	0	1	0	0	0	0	0	0	0	0	0
941.1	0	1	0	1	0	0	0	0	0	0	0	0	0
941.11	0	1	0	1	0	0	0	0	0	0	0	0	0
941.12	0	1	0	1	0	0	0	0	0	0	0	0	0
941.13	0	1	0	1	0	0	0	0	0	0	0	0	0
941.14	0	1	0	1	0	0	0	0	0	0	0	0	0
941.15	0	1	0	1	0	0	0	0	0	0	0	0	0
941.16	0	1	0	1	0	0	0	0	0	0	0	0	0
941.17	0	1	0	1	0	0	0	0	0	0	0	0	0
941.18	0	1	0	1	0	0	0	0	0	0	0	0	0
941.19	0	1	0	1	0	0	0	0	0	0	0	0	0
941.2	0	1	0	1	0	0	0	0	0	0	0	0	0
941.21	0	1	0	1	0	0	0	0	0	0	0	0	0
941.22	0	1	0	1	0	0	0	0	0	0	0	0	0
941.23	0	1	0	1	0	0	0	0	0	0	0	0	0
941.24	0	1	0	1	0	0	0	0	0	0	0	0	0
941.25	0	1	0	1	0	0	0	0	0	0	0	0	0
941.26	0	1	0	1	0	0	0	0	0	0	0	0	0
941.27	0	1	0	1	0	0	0	0	0	0	0	0	0
941.28	0	1	0	1	0	0	0	0	0	0	0	0	0
941.29	0	1	0	1	0	0	0	0	0	0	0	0	0
941.3	0	1	0	1	0	0	0	0	0	0	0	0	0
941.31	0	1	0	1	0	0	0	0	0	0	0	0	0
